idspec,idproducto,valor
221,5e608aa0-f047-4ab1-9301-aae4293d52d2,Negro
378,5e608aa0-f047-4ab1-9301-aae4293d52d2,ARGB
291,5e608aa0-f047-4ab1-9301-aae4293d52d2,05 de junio de 2022
292,457fdacd-07cd-41e7-807b-c9a332429346,Enfriador de CPU de doble torre
291,457fdacd-07cd-41e7-807b-c9a332429346,27 de octubre de 2020
98,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,VELOCISTA MERC310
270,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,RX-79XMERCB9
168,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,PCI Express 4.0 x16
38,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,AMD
90,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,AMD Radeon RX serie 7000
382,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,Radeon RX 7900 XTX
341,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,1885 MHz
128,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,2455 MHz
153,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,2615 MHz
26,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,Procesadores de flujo 6144
235,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,20000 MHz (20 Gbps)
355,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,24 GB
218,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,384 bits
154,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,GDDR6
350,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,DirectX 12 Ultimate
56,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,OpenGL 4.6
146,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,Cuatro
174,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,1 x HDMI 2.1
5,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,3 x DisplayPort 2.1
30,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,7680 x 4320
78,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,Ventiladores triples
94,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,327 W
45,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,850W
347,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,344 milímetros
214,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,"13.54"" x 5.04"" x 2.24"""
236,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,2.9 Tragamonedas
291,bab5b9a4-6f6f-4e25-81d3-cedd7b483081,13 de diciembre de 2022
98,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,EXPERTO
270,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,RTX 4080 SUPER 16G EXPERTO
168,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,PCI Express 4.0
38,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,NVIDIA
90,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,NVIDIA GeForce RTX serie 40
382,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,GeForce RTX 4080 SUPER
279,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,Ada Lovelace
153,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,Rendimiento extremo: 2625 MHz (MSI Center)Boost: 2610 MHz
243,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,10240 núcleos
235,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,23 Gbps
355,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,16 GRAMOS
218,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,256 bits
154,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,GDDR6X
350,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,DirectX 12 Ultimate
56,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,OpenGL 4.6
146,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,Cuatro
174,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,1 x HDMI 2.1a
5,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,3 x DisplayPort 1.4a
30,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,7680 x 4320
41,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,Sí
78,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,Un solo ventilador
94,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,320 W
45,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,750W
35,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,1 x 16 pines
305,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,Sí
347,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,312 milímetros
214,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,141 x 61 mm
291,37e3a56f-3167-44ad-bc7a-60b80cad9a4e,31 de enero de 2024
98,be04d01e-c971-4e3f-908b-cf6fe998688b,MasterBox Q300L
278,be04d01e-c971-4e3f-908b-cf6fe998688b,MCB-Q300L-KANN-S00
292,be04d01e-c971-4e3f-908b-cf6fe998688b,Torre Micro ATX
221,be04d01e-c971-4e3f-908b-cf6fe998688b,Negro
99,be04d01e-c971-4e3f-908b-cf6fe998688b,Acero / Plástico
60,be04d01e-c971-4e3f-908b-cf6fe998688b,No
96,be04d01e-c971-4e3f-908b-cf6fe998688b,Fondo
165,be04d01e-c971-4e3f-908b-cf6fe998688b,Micro ATX / Mini ITX
206,be04d01e-c971-4e3f-908b-cf6fe998688b,Sí
75,be04d01e-c971-4e3f-908b-cf6fe998688b,Fondo
59,be04d01e-c971-4e3f-908b-cf6fe998688b,Uno
19,be04d01e-c971-4e3f-908b-cf6fe998688b,Dos
277,be04d01e-c971-4e3f-908b-cf6fe998688b,Cero
209,be04d01e-c971-4e3f-908b-cf6fe998688b,Cuatro
3,be04d01e-c971-4e3f-908b-cf6fe998688b,2 x USB 3.0 / Entrada y salida de audio
295,be04d01e-c971-4e3f-908b-cf6fe998688b,Delantero - 2 ventiladores de 120 mm / 2 x 140 mmTrasero: 1 ventilador de 120 mm (preinstalado)Superior: 2 ventiladores de 120 mmInferior: 1 ventilador de 120 mm
203,be04d01e-c971-4e3f-908b-cf6fe998688b,Delantero - hasta 240 mm / Trasero - hasta 120 mm
12,be04d01e-c971-4e3f-908b-cf6fe998688b,No
271,be04d01e-c971-4e3f-908b-cf6fe998688b,No
104,be04d01e-c971-4e3f-908b-cf6fe998688b,Sí
347,be04d01e-c971-4e3f-908b-cf6fe998688b,360 milímetros
106,be04d01e-c971-4e3f-908b-cf6fe998688b,157 milímetros
253,be04d01e-c971-4e3f-908b-cf6fe998688b,160 milímetros
123,be04d01e-c971-4e3f-908b-cf6fe998688b,"15.00"" x 9.06"" x 15.24"""
120,be04d01e-c971-4e3f-908b-cf6fe998688b,8.16 libras.
185,be04d01e-c971-4e3f-908b-cf6fe998688b,"Alta flexibilidad para la construcción de sistemas: el panel de E/S se puede ajustar a seis ubicaciones diferentes. En ambos lados del cuerpo puede instalar el panel de E/S en la parte delantera, superior o inferior. Dimensión minimizada con soporte para fuente de alimentación ATX: A pesar del factor de forma Micro-ATX y la profundidad y altura del cuerpo de solo 370 mm x 370 mm, la MasterBox Q300L puede acomodar una fuente de alimentación ATX normal. Filtro de polvo estampado: El patrón especial en el filtro de polvo crea una perspectiva única para el chasis. Espacio de enrutamiento limpio: detrás de la bandeja de la placa base, ofrece un espacio espacioso y de 28 mm de ancho para la gestión de cables ocultos. Excelente rendimiento térmico: El diseño abierto de la parte delantera, superior e inferior perforadas garantiza un excelente rendimiento térmico. Panel lateral transparente acrílico Edgo-to-Edge: Muestre su construcción a través del panel lateral transparente de tamaño completo. Posición vertical y horizontal: La carcasa se puede colocar en posición vertical y horizontal."
291,be04d01e-c971-4e3f-908b-cf6fe998688b,12 de febrero de 2018
98,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,Meshify 2 XL
270,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,FD-C-MES2X-02
292,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,Torre completa ATX
221,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,Negro
99,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,Acero
60,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,No
96,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,Fondo
165,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,E-ATX / ATX / mATX / mITX / EE-ATX / SSI-CEB / SSI-EEB
206,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,Ventana de vidrio templado tintado claro
75,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,"Panel superiorFrontalInferior, de longitud completa"
59,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,"6 incluidos, 18 posiciones en total + 2 Multibrackets"
19,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,"2 incluidos, 5 posiciones en total"
209,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,9 + 3
3,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,"1 x USB 3.1 Gen 2 Tipo-C, 2 x USB 3.0, E/S de audio, botón de encendido, botón de reinicio"
295,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,Frontal: 4 ventiladores de 120 mm o 3 de 140 mm (2 ventiladores Dynamic X2 GP-14 de 140 mm incluidos) Superior: 4 ventiladores de 120 mm o 3 de 140 mmTrasero: 1 ventilador de 120/140 mm (1 ventilador Dynamic X2 GP-14 de 140 mm incluido) Parte inferior: 2 ventiladores de 120/140 mm
203,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,Delantero: hasta 480/420 mmSuperior: hasta 480/420 mmTrasero: 120 mmInferior: hasta 240/280 mm
347,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,549 mm (524 mm con ventilador frontal)
106,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,185 milímetros
253,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,250 mm (con caja de disco duro instalada)
123,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,"22.28"" x 9.45"" x 23.62"" con pies/tornillos/protuberancias21.54"" x 9.45"" x 23.15"" sin pies/tornillos/protuberancias"
120,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,31.09 libras.
185,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,"Iconic angular mesh design provides filtered airflow with a bold, stealth-inspired aestheticSpacious and extensively adaptable dual-layout interior easily accommodates large motherboards up to and including E-ATX and SSI-EEBSupport for radiators up to 480/420 mm in front, 480/420 mm up top, or 280/240 mm in the base in the default Open Layout Includes 6 HDD/SSD trays, 2 SSD brackets, and 2 universal Multibrackets for mounting up to 10 drives Expandable to 16 trays and 5 SSD brackets with 2 Multibrackets installed in the top for a max of up to 23 drives in Storage LayoutNew chassis design that opens up to fully expose the case interior on three sides for totally unhindered installation and cable routingNew front nylon filter that can be removed for increased airflowNew front panel design with hinged removable mesh filter and tether-free bezel for easier access to front fan mountsThree front USB ports including one USB 3.1 Gen 2 Type-C with fast charging support and speeds up to 10Gbps Ultra-slim Nexus+ 2 fan hub connects up to three PWM fans and six 3-pin fans directly in line with cable channels along the edge of the case Outstanding cooling capacity with a total of nine 120/140 mm fan mounts and three preinstalled Dynamic X2 GP-14 fansEasy-to-clean high airflow nylon filters on the top and base with full PSU coverage and convenient front access Detachable PSU cable shield and integrated cable guides with velcro straps further simplify cable management behind the board Versatile Multibrackets that convert any unused fan position to an HDD, SSD or pump mountBridgeless expansion slots ensure obstruction-free connections and allow for a more centered vertical GPU installation via the new Flex B-20 PCIe riser (sold separately)Two vertical GPU slots for use with the Flex VRC-25 PCIe riser, available separatelyVentilated PSU shroud with two-part removable cover for optimal coverage and front radiator support"
281,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,Estuche Meshify 2 XLConceptor de accesoriosManual de usuarioCaja de tornillo
291,21a4afc9-98f9-4248-b7e4-f45a8f5343ea,10 de noviembre de 2020
270,d859485d-fd16-492e-b0b7-608f6315384e,Z790 PG SONIC
261,d859485d-fd16-492e-b0b7-608f6315384e,LGA 1700
64,d859485d-fd16-492e-b0b7-608f6315384e,Compatible con procesadores Intel Core (LGA1700) de 13.ª y 12.ª generaciónCompatible con la tecnología híbrida IntelCompatible con la tecnología Intel Turbo Boost Max 3.0Compatible con Intel Thermal Velocity Boost (TVB)Compatible con la tecnología Intel Adaptive Boost (ABT)
232,d859485d-fd16-492e-b0b7-608f6315384e,Tecnología Turbo Boost 3.0
284,d859485d-fd16-492e-b0b7-608f6315384e,Intel Z790
237,d859485d-fd16-492e-b0b7-608f6315384e,4x288 pines (DDR5)
163,d859485d-fd16-492e-b0b7-608f6315384e,"Soporta DDR5 no ECC, memoria sin búfer hasta 6800+(OC)*- 1DPC 1R hasta 6800+ MHz (OC), 4800 MHz Nativa.- 1DPC 2R hasta 6000+ MHz (OC), 4400 MHz Nativa.- 2DPC 1R Hasta 5600+ MHz (OC), 4000 MHz Nativa.- 2DPC 2R Hasta 4800+ MHz (OC), 3600 MHz Nativamente.Soporta Intel Extreme Memory Profile (XMP) 3.0* Consulte la Lista de Soporte de Memoria en el sitio web de ASRock para obtener más información. (http://www.asrock.com/)"
25,d859485d-fd16-492e-b0b7-608f6315384e,128 GB
228,d859485d-fd16-492e-b0b7-608f6315384e,Doble canal
371,d859485d-fd16-492e-b0b7-608f6315384e,Intel XMP 3.0
204,d859485d-fd16-492e-b0b7-608f6315384e,"1 x Ranura PCIe 5.0 x16 (PCIE1), soporta el modo x16** Si M2_5 está ocupado, PCIE1 bajará al modo x8.- Soporta AMD CrossFire"
140,d859485d-fd16-492e-b0b7-608f6315384e,"1 ranura PCIe 4.0 x16 (PCIE2), compatible con el modo x4*"
42,d859485d-fd16-492e-b0b7-608f6315384e,1 ranura PCIe 3.0 x1 (PCIE3)*
229,d859485d-fd16-492e-b0b7-608f6315384e,"8 conectores SATA3 de 6,0 Gb/s* Compatible con Intel® Volume Management Device (VMD)Compatible con SSD NVMe como discos de arranqueSi M2_5 está ocupado, PCIE1 degradará al modo x8. Se pueden usar M2_1 o M2_5 a la vez."
255,d859485d-fd16-492e-b0b7-608f6315384e,"CPU:- 1 x Socket Hyper M.2 (M2_1, Key M), compatible con el modo PCIe Gen4x4 (64 Gb/s) de tipo 2280*- 1 x Blazing M.2 Socket (M2_5, Key M), compatible con el modo PCIe Gen5x4 (128 Gb/s) de tipo 2280*Chipset:- 1 x Hyper M.2 Socket (M2_2, Key M), compatible con el modo PCIe Gen4x4 (64 Gb/s) de tipo 2260/2280*- 1 x Hyper M.2 Socket (M2_3,  Key M), admite el modo PCIe Gen4x4 (64 Gb/s) de tipo 2260/2280*- 1 x Socket Hyper M.2 (M2_4, Key M), admite el modo PCIe Gen4x4 (64 Gb/s) de tipo 2260/2280*1 x Zócalo M.2 (Key E), admite el módulo WiFi PCIe WiFi 2230 WiFi/BT e Intel CNVio/CNVio2 (WiFi/BT integrado)* Admite Intel Volume Management Device (VMD)* Admite SSD NVMe como discos de arranque* Si M2_5 está ocupado,  PCIE1 degradará al modo x8.* Se pueden usar M2_1 o M2_5 a la vez."
55,d859485d-fd16-492e-b0b7-608f6315384e,"Compatible con RAID 0, RAID 1, RAID 5 y RAID 10 para dispositivos de almacenamiento SATAcompatible con RAID 0, RAID 1 y RAID 5 para dispositivos de almacenamiento M.2 NVMe"
34,d859485d-fd16-492e-b0b7-608f6315384e,Audio HD de 7.1 canales (códec de audio Realtek ALC897)- Nahimic Audio
76,d859485d-fd16-492e-b0b7-608f6315384e,7.1 Canales
1,d859485d-fd16-492e-b0b7-608f6315384e,2.5 Gigabit LAN 10/100/1000/2500 Mb/sKiller E3100GSupporta el software Killer LAN
127,d859485d-fd16-492e-b0b7-608f6315384e,"2,5 Gbps"
317,d859485d-fd16-492e-b0b7-608f6315384e,2 x Puntos de montaje de antena1 x Puerto HDMI1 x DisplayPort 1.42 x Puertos USB 3.2 Gen2 Tipo-A (10 Gb/s)1 x Puerto USB 3.2 Gen1 Tipo-C 4 x Puertos USB 3.2 Gen1 Tipo-A (USB32_56 son puertos Lightning Gaming.) 2 puertos USB 2.01 puerto LAN RJ-45 conectores de audio HD: entrada de línea / altavoz frontal / micrófono
251,d859485d-fd16-492e-b0b7-608f6315384e,2 x Cabeceras USB 2.0 (Admite 4 puertos USB 2.0)1 x Cabecera USB 3.2 Gen1 (Admite 2 puertos USB 3.2 Gen1) 1 x Cabecera USB 3.2 Gen2x2 tipo C en el panel frontal (20 Gb/s)
21,d859485d-fd16-492e-b0b7-608f6315384e,"1 x Cabezal SPI TPM 1 x LED de alimentación y cabezal de altavoz1 x Cabezal de LED RGB*3 x Cabezales LED direccionables**1 x Conector de ventilador de CPU (4 pines)*** 1 x Conector de ventilador de CPU/bomba de agua (4 pines) (Control inteligente de velocidad del ventilador)**** 1 x Conector de ventilador de chasis (4 pines) (Control inteligente de velocidad del ventilador)*****4 x Conectores de ventilador de chasis/bomba de agua (4 pines) (Control inteligente de velocidad del ventilador)******1 x Conector de audio del panel frontal 1 x Thunderbolt AIC Conector (5 pines) (Soporta tarjeta ASRock Thunderbolt 4 AIC)* Soporta en total hasta 12V/3A, tira de LED de 36W** Soporta en total hasta 5V/3A, tira de LED de 15W*** CPU_FAN1 soporta la potencia del ventilador de hasta 1A (12W). CPU_FAN2/WP admite una potencia del ventilador de hasta 2 A (24 W). CHA_FAN5 soporta la potencia del ventilador de hasta 1A (12W). CHA_FAN1 ~ 4 / WP admiten la potencia del ventilador de hasta 2 A (24 W). CPU_FAN2/WP y CHA_FAN1~4/WP pueden detectar automáticamente si el ventilador de 3 o 4 pines está en uso."
138,d859485d-fd16-492e-b0b7-608f6315384e,ATX
196,d859485d-fd16-492e-b0b7-608f6315384e,RGB
368,d859485d-fd16-492e-b0b7-608f6315384e,"12,0 pulgadas x 9,6 pulgadas, 30,5 cm x 24,4 cm"
266,d859485d-fd16-492e-b0b7-608f6315384e,1 conector de alimentación ATX de 24 pines2 conectores de alimentación de 12 V de 8 pines (conector de alimentación de alta densidad)
268,d859485d-fd16-492e-b0b7-608f6315384e,Microsoft Windows 10 de 64 bits / 11 de 64 bits*Windows 10 solo es compatible con la versión 21H2 o posterior
185,d859485d-fd16-492e-b0b7-608f6315384e,"Excelente productividad- PCIe Gen5 (gráficos, M.2)- DDR5 de doble canalDurabilidad sólida como una roca- Fase de potencia de 14 + 1 + 1, 50A Dr.MOS para VCore + GT- Escudo de E/S integrado flexibleConectividad ultrarrápida- LAN 2.5G asesina- Puertos de juego ASRock LightningActualización EZ- Instalador de controladores automáticos de EZ- Comprobador de estado de publicaciones de ASRock"
281,d859485d-fd16-492e-b0b7-608f6315384e,Accesorios1 x Manual de usuario2 x Cables de datos SATA5 x Tornillos para enchufes M.2
291,d859485d-fd16-492e-b0b7-608f6315384e,08 de noviembre de 2022
98,4c937b12-2cda-4fe5-93a2-c37bddd372d1,SN850X NVMe NEGRO
270,4c937b12-2cda-4fe5-93a2-c37bddd372d1,WDS200T2XHE
356,4c937b12-2cda-4fe5-93a2-c37bddd372d1,Unidad interna de estado sólido (SSD)
88,4c937b12-2cda-4fe5-93a2-c37bddd372d1,Consumidor
138,4c937b12-2cda-4fe5-93a2-c37bddd372d1,M.2 2280
190,4c937b12-2cda-4fe5-93a2-c37bddd372d1,2 TB
384,4c937b12-2cda-4fe5-93a2-c37bddd372d1,3D NAND TLC
168,4c937b12-2cda-4fe5-93a2-c37bddd372d1,PCI-Express 4.0 x4
25,4c937b12-2cda-4fe5-93a2-c37bddd372d1,NVMe
79,4c937b12-2cda-4fe5-93a2-c37bddd372d1,TCG Ópalo v2.01
84,4c937b12-2cda-4fe5-93a2-c37bddd372d1,Hasta 7300 MBps
260,4c937b12-2cda-4fe5-93a2-c37bddd372d1,Hasta 6600 MBps
33,4c937b12-2cda-4fe5-93a2-c37bddd372d1,Hasta 1.200.000 IOPS
62,4c937b12-2cda-4fe5-93a2-c37bddd372d1,Hasta 1.100.000 IOPS
80,4c937b12-2cda-4fe5-93a2-c37bddd372d1,1200 TB
17,4c937b12-2cda-4fe5-93a2-c37bddd372d1,1.75M Horas
321,4c937b12-2cda-4fe5-93a2-c37bddd372d1,con disipador de calor
185,4c937b12-2cda-4fe5-93a2-c37bddd372d1,"Get the Ultimate Gaming EdgeInsane speeds up to 7,300 MB/s deliver top-tier performance with ridiculously short load times for the elite gaming experience you've been waiting for.Soup Up Your RigExtremely low latency loads graphics fast with minimal stutter and lagging for an incredibly smooth, satisfying gaming experience.More Room for More GamesToday's A-list titles can take up 200GB or more of storage. A range of capacities from 1TB to 4TB means you get to keep more games at the ready and get into the action fast.Heatsink for the WinThe WD_BLACK SN850X NVMe SSD 1TB and 2TB drives have an optional heatsink version that not only looks awesome but also helps your rig maintain peak performance through the most intense gaming sessions.Game Mode 2.0The latest version of Game Mode serves up even more PC performance-boosting features like load prediction to ready game assets for fast in-game loading.Near-Max PCIe Gen43 SpeedsThe WD_BLACK SN850X NVMe SSD delivers output approaching the limits of the PCIe Gen4 interface to help you get ultra-fast performance out of your storage and system components."
131,4c937b12-2cda-4fe5-93a2-c37bddd372d1,0°C ~ +85°C
159,4c937b12-2cda-4fe5-93a2-c37bddd372d1,-40 °C ~ +85 °C
200,4c937b12-2cda-4fe5-93a2-c37bddd372d1,"1.500G @0,5 ms medio seno"
256,4c937b12-2cda-4fe5-93a2-c37bddd372d1,"Vibración de funcionamiento: 5 gRMS, 10-2000 Hz, 3 ejes Vibración no operativa: 4,9 gRMS, 7-800 Hz, 3 ejes"
32,4c937b12-2cda-4fe5-93a2-c37bddd372d1,"8,80 mm"
82,4c937b12-2cda-4fe5-93a2-c37bddd372d1,"23,40 milímetros"
187,4c937b12-2cda-4fe5-93a2-c37bddd372d1,80.00mm
120,4c937b12-2cda-4fe5-93a2-c37bddd372d1,24.00g
291,4c937b12-2cda-4fe5-93a2-c37bddd372d1,05 de agosto de 2022
98,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,PRO
270,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,PRO Z790-VC WIFI
278,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,PRO Z790-VC WIFI
261,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,LGA 1700
64,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,"Compatible con procesadores Intel® Core™ de 14ª/13ª/12ª generación, procesadores Intel® Pentium® Gold y CeleronLGA® 1700"
284,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,Intel Z790
237,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,"4x DDR5, capacidad máxima de memoria 256 GB"
163,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,Soporte de memoria DDR5 7200 + (OC) / 7000 (OC) / 6800 (OC) / 6600 (OC) / 6400 (OC) / 6200 (OC) / 6000 (OC) / 5800 (OC) / 5600 (OC) / 5400 (OC) / 5200 (OC) / 5000 (OC) / 4800 (JEDEC) MHz
25,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,256 GRAMOS
228,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,"Compatible con Intel® XMP 3.0 OCSopsoporta el modo de doble controlador y doble canalAdmite memoria no ECC, sin búfer"
371,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,Intel XMP 3.0
204,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,1 x PCI Express 5.0 x16
105,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,PCI_E2 Gen PCIe 3.0 admite hasta x1 (desde el chipset)PCI_E3 Gen PCIe 3.0 admite hasta x1 (desde el chipset)PCI_E4 Gen PCIe 3.0 admite hasta x4 (desde el chipset)PCI_E5 Gen PCIe 3.0 admite hasta x1 (desde el chipset)PCI_E6 Gen PCIe 3.0 admite hasta x1 (desde el chipset)
229,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,"2x M.2M.2_1 fuente (desde la CPU) admite hasta PCIe 4.0 x4 , admite 22110 / 2280 / 2260 / 2242 devicesM.2_2 fuente (desde el chipset) admite hasta PCIe 4.0 x4 / modo SATA, admite dispositivos 2280/2260/2242444 dispositivos SATA 6G"
255,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,2 x M.2
55,6b5ab67a-00f6-4a70-b068-a03f7eab34d1,"Compatible con RAID 0, RAID 1, RAID 5 y RAID 10 para dispositivos de almacenamiento SATAcompatible con RAID 0 y RAID 1 para dispositivos de almacenamiento M.2 NVMe"
